Order_ID,Customer_ID,Order_Date,Product_ID,Product_Name,Category,Brand,Region,State,City,Quantity,Unit_Price,Discount_Pct,Sales,Cost_Price,Profit,Inventory_Level,Customer_Rating,Return_Flag,Sales_Channel
O00587,C020,2025-09-21,P021,Cricket Bat,Sports,SG,East,West Bengal,Kolkata,6,2182,20,10473.6,9688.19,785.41,57,2,No,Online
O00588,C037,2025-12-08,P015,Body Wash,Beauty,Dove,South,Tamil Nadu,Chennai,10,4797,15,40774.5,28640.87,12133.63,326,1,No,App
O00589,C077,2025-03-31,P016,Shirt,Clothing,Levis,South,Karnataka,Bangalore,5,2472,0,12360.0,7878.31,4481.69,28,3,No,Store
O00590,C046,2025-11-18,P005,Smartwatch,Electronics,Apple,South,Karnataka,Bangalore,10,4971,0,49710.0,28907.73,20802.27,24,1,No,Online
O00591,C058,2025-11-22,P023,Basketball,Sports,Spalding,South,Tamil Nadu,Chennai,4,4960,20,15872.0,14943.74,928.26,52,2,Yes,App
O00592,C065,2025-07-28,P023,Basketball,Sports,Spalding,South,Tamil Nadu,Chennai,6,1004,15,5120.4,4594.58,525.82,250,1,Yes,Online
O00593,C077,2025-01-24,P009,Microwave,Home,LG,West,Maharashtra,Mumbai,7,1554,15,9246.3,6113.65,3132.65,457,3,No,Store
O00594,C068,2025-10-26,P017,Jeans,Clothing,Levis,West,Gujarat,Ahmedabad,9,4265,10,34546.5,29102.49,5444.01,324,3,No,Store
O00595,C059,2025-02-08,P018,Jacket,Clothing,Nike,South,Karnataka,Bangalore,9,3249,5,27778.95,20209.87,7569.08,258,4,No,App
O00596,C036,2025-10-15,P001,iPhone,Electronics,Apple,North,UP,Noida,2,2702,15,4593.4,3709.4,884.0,27,5,No,Store
O00597,C065,2025-11-21,P016,Shirt,Clothing,Levis,South,Tamil Nadu,Chennai,4,2240,0,8960.0,6081.12,2878.88,127,3,No,Store
O00598,C050,2025-06-18,P013,Perfume,Beauty,Dior,East,West Bengal,Kolkata,5,2315,15,9838.75,7051.63,2787.12,401,2,No,Store
O00599,C060,2025-06-08,P015,Body Wash,Beauty,Dove,West,Maharashtra,Mumbai,6,801,20,3844.8,3161.13,683.67,242,1,No,Online
O00600,C002,2025-08-31,P005,Smartwatch,Electronics,Apple,South,Tamil Nadu,Chennai,1,4225,5,4013.75,2581.07,1432.68,296,3,No,App
O00601,C032,2025-03-15,P016,Shirt,Clothing,Levis,East,Odisha,Bhubaneswar,7,469,15,2790.55,2060.39,730.16,170,1,No,App
O00602,C057,2025-01-29,P009,Microwave,Home,LG,North,Delhi,Delhi,4,4395,5,16701.0,10846.85,5854.15,380,2,No,Store
O00603,C044,2025-08-19,P006,Sofa,Home,Ikea,East,Odisha,Bhubaneswar,4,2329,5,8850.2,5464.06,3386.14,207,3,No,Store
O00604,C020,2025-02-27,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,6,1652,5,9416.4,7705.5,1710.9,111,1,No,Online
O00605,C044,2025-04-08,P004,Headphones,Electronics,Sony,West,Gujarat,Ahmedabad,1,1315,15,1117.75,1024.32,93.43,235,5,No,Store
O00606,C003,2025-07-04,P013,Perfume,Beauty,Dior,North,UP,Noida,1,4874,5,4630.3,3011.79,1618.51,252,1,No,App
O00607,C035,2025-11-07,P003,Laptop,Electronics,Dell,South,Tamil Nadu,Chennai,9,3962,20,28526.4,27689.34,837.06,470,1,Yes,App
O00608,C069,2025-02-27,P009,Microwave,Home,LG,East,Odisha,Bhubaneswar,2,2599,5,4938.1,3256.41,1681.69,105,4,No,Store
O00609,C026,2025-11-09,P025,Treadmill,Sports,Decathlon,South,Karnataka,Bangalore,7,1990,10,12537.0,11130.85,1406.15,125,5,No,App
O00610,C018,2025-03-26,P017,Jeans,Clothing,Levis,South,Tamil Nadu,Chennai,1,1707,5,1621.65,1045.02,576.63,99,4,Yes,App
O00611,C008,2025-04-08,P021,Cricket Bat,Sports,SG,West,Gujarat,Ahmedabad,2,690,20,1104.0,869.41,234.59,312,1,No,Online
O00612,C026,2025-01-27,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,8,2458,10,17697.6,10913.39,6784.21,189,3,No,App
O00613,C016,2025-10-06,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,1,4524,10,4071.6,2792.65,1278.95,134,2,No,Online
O00614,C023,2025-12-19,P010,Mattress,Home,Sleepwell,East,West Bengal,Kolkata,5,4428,20,17712.0,12338.46,5373.54,234,2,No,App
O00615,C002,2025-05-14,P016,Shirt,Clothing,Levis,North,Delhi,Delhi,1,3937,0,3937.0,2293.96,1643.04,45,2,No,App
O00616,C078,2025-05-30,P009,Microwave,Home,LG,East,Odisha,Bhubaneswar,10,1982,20,15856.0,12141.44,3714.56,245,2,No,Store
O00617,C010,2025-07-02,P014,Lipstick,Beauty,Maybelline,South,Karnataka,Bangalore,7,1143,5,7600.95,6260.65,1340.3,250,1,No,App
O00618,C003,2025-04-30,P025,Treadmill,Sports,Decathlon,North,UP,Noida,3,1409,5,4015.65,2457.19,1558.46,442,1,No,App
O00619,C063,2025-01-29,P007,Dining Table,Home,Ikea,North,UP,Noida,5,320,15,1360.0,1190.73,169.27,209,4,Yes,App
O00620,C058,2025-06-23,P005,Smartwatch,Electronics,Apple,North,UP,Noida,8,3370,15,22916.0,21541.0,1375.0,28,3,No,Store
O00621,C066,2025-06-15,P010,Mattress,Home,Sleepwell,North,Delhi,Delhi,10,4216,10,37944.0,26755.86,11188.14,30,3,No,Online
O00622,C018,2025-10-21,P003,Laptop,Electronics,Dell,South,Tamil Nadu,Chennai,9,1660,10,13446.0,10581.57,2864.43,86,5,No,Online
O00623,C045,2025-01-17,P010,Mattress,Home,Sleepwell,West,Gujarat,Ahmedabad,7,3271,15,19462.45,15363.18,4099.27,126,3,No,Store
O00624,C011,2025-03-10,P012,Shampoo,Beauty,Loreal,West,Gujarat,Ahmedabad,2,3519,20,5630.4,4379.66,1250.74,98,3,No,Store
O00625,C002,2025-04-15,P001,iPhone,Electronics,Apple,West,Gujarat,Ahmedabad,5,230,10,1035.0,673.63,361.37,26,3,Yes,Online
O00626,C061,2025-02-07,P021,Cricket Bat,Sports,SG,South,Karnataka,Bangalore,4,1140,20,3648.0,3031.9,616.1,147,2,No,Online
O00627,C013,2025-02-17,P006,Sofa,Home,Ikea,North,Delhi,Delhi,3,2984,0,8952.0,5309.4,3642.6,408,1,No,App
O00628,C003,2025-11-05,P005,Smartwatch,Electronics,Apple,South,Tamil Nadu,Chennai,7,1428,0,9996.0,7506.23,2489.77,467,5,No,App
O00629,C076,2025-07-24,P001,iPhone,Electronics,Apple,East,Odisha,Bhubaneswar,2,411,15,698.7,619.59,79.11,364,2,No,App
O00630,C015,2025-10-19,P024,Yoga Mat,Sports,Decathlon,East,West Bengal,Kolkata,9,2937,20,21146.4,20887.55,258.85,496,5,No,Online
O00631,C060,2025-11-07,P010,Mattress,Home,Sleepwell,East,Odisha,Bhubaneswar,1,4441,15,3774.85,3101.57,673.28,15,3,No,App
O00632,C057,2025-07-05,P023,Basketball,Sports,Spalding,North,UP,Noida,1,1376,20,1100.8,1078.84,21.96,397,5,No,Store
O00633,C018,2025-03-14,P021,Cricket Bat,Sports,SG,West,Gujarat,Ahmedabad,2,1973,0,3946.0,2991.01,954.99,416,5,No,Store
O00634,C074,2025-07-21,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,5,2793,15,11870.25,9626.92,2243.33,343,5,No,App
O00635,C021,2025-06-27,P017,Jeans,Clothing,Levis,East,West Bengal,Kolkata,3,2263,15,5770.65,4240.57,1530.08,426,4,No,Online
O00636,C061,2025-09-16,P006,Sofa,Home,Ikea,East,West Bengal,Kolkata,4,1289,0,5156.0,3750.08,1405.92,467,1,No,Online
O00637,C046,2025-09-12,P006,Sofa,Home,Ikea,North,UP,Noida,10,1344,5,12768.0,10329.98,2438.02,121,3,No,App
O00638,C063,2025-12-13,P017,Jeans,Clothing,Levis,South,Tamil Nadu,Chennai,4,3015,5,11457.0,7223.88,4233.12,24,3,No,App
O00639,C072,2025-07-01,P014,Lipstick,Beauty,Maybelline,South,Karnataka,Bangalore,10,336,15,2856.0,2229.0,627.0,361,3,No,Store
O00640,C019,2025-01-15,P011,Face Cream,Beauty,Nivea,West,Maharashtra,Mumbai,1,3767,15,3201.95,2757.01,444.94,414,3,No,Store
O00641,C050,2025-06-15,P018,Jacket,Clothing,Nike,West,Gujarat,Ahmedabad,2,4379,15,7444.3,5715.69,1728.61,278,3,No,Store
O00642,C055,2025-02-19,P024,Yoga Mat,Sports,Decathlon,South,Karnataka,Bangalore,8,1636,10,11779.2,9760.9,2018.3,397,2,No,Store
O00643,C025,2025-01-21,P011,Face Cream,Beauty,Nivea,West,Gujarat,Ahmedabad,3,1134,15,2891.7,2449.42,442.28,393,3,No,App
O00644,C078,2025-01-09,P021,Cricket Bat,Sports,SG,East,Odisha,Bhubaneswar,2,1374,20,2198.4,2121.97,76.43,120,3,No,Online
O00645,C006,2025-08-02,P018,Jacket,Clothing,Nike,North,UP,Noida,3,3000,0,9000.0,6831.99,2168.01,205,3,No,Online
O00646,C028,2025-05-22,P002,Galaxy,Electronics,Samsung,South,Karnataka,Bangalore,7,3172,0,22204.0,14982.75,7221.25,427,1,Yes,App
O00647,C034,2025-06-17,P019,Sneakers,Clothing,Adidas,East,Odisha,Bhubaneswar,2,3103,20,4964.8,3569.91,1394.89,46,3,No,Online
O00648,C071,2025-06-11,P018,Jacket,Clothing,Nike,East,Odisha,Bhubaneswar,9,1586,15,12132.9,10030.79,2102.11,394,2,No,Online
O00649,C053,2025-04-10,P010,Mattress,Home,Sleepwell,East,West Bengal,Kolkata,2,2713,15,4612.1,3053.79,1558.31,260,1,No,App
O00650,C078,2025-02-22,P008,Mixer,Home,Philips,West,Maharashtra,Mumbai,10,3278,15,27863.0,24661.78,3201.22,241,4,Yes,Online
O00651,C011,2025-12-26,P007,Dining Table,Home,Ikea,South,Tamil Nadu,Chennai,5,4006,5,19028.5,15884.19,3144.31,322,5,No,App
O00652,C045,2025-08-22,P010,Mattress,Home,Sleepwell,West,Gujarat,Ahmedabad,9,1338,5,11439.9,7132.49,4307.41,280,4,No,Online
O00653,C028,2025-08-01,P019,Sneakers,Clothing,Adidas,West,Maharashtra,Mumbai,8,1414,15,9615.2,7776.65,1838.55,122,1,No,Store
O00654,C002,2025-07-20,P022,Football,Sports,Nike,West,Maharashtra,Mumbai,9,4093,10,33153.3,23400.22,9753.08,366,2,No,App
O00655,C019,2025-06-04,P002,Galaxy,Electronics,Samsung,East,West Bengal,Kolkata,8,2088,15,14198.4,11447.27,2751.13,256,3,No,App
O00656,C009,2025-03-28,P008,Mixer,Home,Philips,East,West Bengal,Kolkata,1,3141,0,3141.0,1794.41,1346.59,418,2,No,Online
O00657,C011,2025-06-25,P022,Football,Sports,Nike,East,Odisha,Bhubaneswar,9,901,5,7703.55,5091.46,2612.09,7,3,No,App
O00658,C079,2025-08-24,P006,Sofa,Home,Ikea,East,Odisha,Bhubaneswar,5,1442,15,6128.5,4627.63,1500.87,382,1,No,App
O00659,C077,2025-07-05,P020,Tshirt,Clothing,Puma,South,Tamil Nadu,Chennai,9,2024,15,15483.6,10904.39,4579.21,340,5,Yes,Store
O00660,C067,2025-01-12,P025,Treadmill,Sports,Decathlon,North,Delhi,Delhi,4,1615,5,6137.0,4632.9,1504.1,393,1,No,Online
O00661,C056,2025-12-26,P011,Face Cream,Beauty,Nivea,South,Tamil Nadu,Chennai,4,3822,20,12230.4,9337.62,2892.78,384,4,No,Store
O00662,C007,2025-01-22,P013,Perfume,Beauty,Dior,East,West Bengal,Kolkata,6,3506,15,17880.6,15909.78,1970.82,476,3,No,App
O00663,C073,2025-08-21,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,7,4526,5,30097.9,20963.85,9134.05,353,5,No,Store
O00664,C060,2025-05-23,P004,Headphones,Electronics,Sony,North,UP,Noida,1,2662,20,2129.6,1635.08,494.52,222,1,No,Online
O00665,C054,2025-05-21,P009,Microwave,Home,LG,West,Gujarat,Ahmedabad,9,1556,20,11203.2,9737.87,1465.33,155,3,Yes,Store
O00666,C008,2025-02-21,P015,Body Wash,Beauty,Dove,West,Maharashtra,Mumbai,6,3850,20,18480.0,14241.77,4238.23,90,1,No,App
O00667,C064,2025-05-03,P012,Shampoo,Beauty,Loreal,East,Odisha,Bhubaneswar,8,1731,5,13155.6,9140.98,4014.62,253,5,No,Online
O00668,C031,2025-10-27,P016,Shirt,Clothing,Levis,West,Gujarat,Ahmedabad,8,4461,20,28550.4,22298.29,6252.11,443,4,No,Store
O00669,C006,2025-05-02,P009,Microwave,Home,LG,West,Gujarat,Ahmedabad,9,3374,5,28847.7,22754.28,6093.42,235,3,No,App
O00670,C008,2025-12-11,P006,Sofa,Home,Ikea,East,Odisha,Bhubaneswar,9,1541,20,11095.2,10913.4,181.8,95,2,No,Store
O00671,C020,2025-05-13,P011,Face Cream,Beauty,Nivea,South,Tamil Nadu,Chennai,9,1043,20,7509.6,6980.77,528.83,278,1,No,Online
O00672,C078,2025-02-08,P016,Shirt,Clothing,Levis,South,Tamil Nadu,Chennai,6,3463,10,18700.2,14839.73,3860.47,292,2,No,App
O00673,C062,2025-01-23,P008,Mixer,Home,Philips,North,Delhi,Delhi,6,2163,5,12329.1,7298.81,5030.29,45,1,No,Store
O00674,C059,2025-12-21,P006,Sofa,Home,Ikea,East,Odisha,Bhubaneswar,1,1267,15,1076.95,976.6,100.35,339,2,No,Store
O00675,C047,2025-10-17,P017,Jeans,Clothing,Levis,East,West Bengal,Kolkata,7,466,10,2935.8,2240.23,695.57,483,5,No,App
O00676,C064,2025-03-24,P012,Shampoo,Beauty,Loreal,North,UP,Noida,3,4618,5,13161.3,8865.83,4295.47,302,2,No,Store
O00677,C055,2025-05-09,P007,Dining Table,Home,Ikea,East,West Bengal,Kolkata,1,2643,20,2114.4,1651.17,463.23,48,4,No,Store
O00678,C024,2025-01-11,P025,Treadmill,Sports,Decathlon,West,Maharashtra,Mumbai,10,2852,0,28520.0,22697.55,5822.45,328,4,No,Online
O00679,C071,2025-11-27,P013,Perfume,Beauty,Dior,West,Maharashtra,Mumbai,10,2476,0,24760.0,18851.71,5908.29,158,5,No,Online
O00680,C066,2025-01-16,P002,Galaxy,Electronics,Samsung,West,Maharashtra,Mumbai,9,1769,15,13532.85,9599.56,3933.29,422,5,No,Online
O00681,C041,2025-07-22,P012,Shampoo,Beauty,Loreal,East,West Bengal,Kolkata,7,3885,20,21756.0,20793.09,962.91,471,5,No,Online
O00682,C070,2025-04-23,P007,Dining Table,Home,Ikea,West,Gujarat,Ahmedabad,7,3977,10,25055.1,19650.24,5404.86,312,5,No,App
O00683,C010,2025-04-02,P007,Dining Table,Home,Ikea,North,Delhi,Delhi,1,392,10,352.8,239.19,113.61,138,1,No,Online
O00684,C017,2025-04-03,P020,Tshirt,Clothing,Puma,North,UP,Noida,3,2713,0,8139.0,5927.26,2211.74,419,5,No,Online
O00685,C006,2025-05-29,P022,Football,Sports,Nike,North,Delhi,Delhi,2,2077,20,3323.2,2481.95,841.25,204,5,No,App
O00686,C046,2025-05-24,P023,Basketball,Sports,Spalding,West,Gujarat,Ahmedabad,1,1279,15,1087.15,907.07,180.08,237,4,No,Store
O00687,C022,2025-02-15,P025,Treadmill,Sports,Decathlon,West,Maharashtra,Mumbai,2,1302,15,2213.4,1758.89,454.51,112,3,No,Online
O00688,C048,2025-07-10,P013,Perfume,Beauty,Dior,West,Maharashtra,Mumbai,8,4922,0,39376.0,29029.95,10346.05,461,4,No,Online
O00689,C064,2025-07-22,P011,Face Cream,Beauty,Nivea,North,UP,Noida,1,3612,0,3612.0,2839.45,772.55,184,1,No,App
O00690,C023,2025-06-04,P011,Face Cream,Beauty,Nivea,East,Odisha,Bhubaneswar,4,4511,15,15337.4,11315.18,4022.22,185,1,No,App
O00691,C072,2025-02-20,P001,iPhone,Electronics,Apple,South,Tamil Nadu,Chennai,6,3871,0,23226.0,14930.08,8295.92,215,5,No,Store
O00692,C012,2025-06-19,P010,Mattress,Home,Sleepwell,North,UP,Noida,4,2177,15,7401.8,4944.21,2457.59,497,3,No,Store
O00693,C055,2025-09-10,P001,iPhone,Electronics,Apple,North,UP,Noida,9,4609,0,41481.0,32218.98,9262.02,488,2,No,App
O00694,C010,2025-10-30,P015,Body Wash,Beauty,Dove,West,Maharashtra,Mumbai,6,3594,10,19407.6,14073.74,5333.86,56,2,No,Store
O00695,C043,2025-06-03,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,9,799,5,6831.45,4385.38,2446.07,326,2,No,Online
O00696,C021,2025-03-29,P002,Galaxy,Electronics,Samsung,East,West Bengal,Kolkata,3,4169,20,10005.6,9212.82,792.78,323,4,No,App
O00697,C024,2025-12-17,P001,iPhone,Electronics,Apple,South,Tamil Nadu,Chennai,1,4063,15,3453.55,2484.88,968.67,310,5,No,Online
O00698,C051,2025-06-12,P024,Yoga Mat,Sports,Decathlon,South,Tamil Nadu,Chennai,2,621,0,1242.0,755.5,486.5,298,5,No,App
O00699,C076,2025-02-11,P022,Football,Sports,Nike,West,Gujarat,Ahmedabad,3,1361,10,3674.7,3065.35,609.35,349,2,No,Store
O00700,C071,2025-11-04,P001,iPhone,Electronics,Apple,East,West Bengal,Kolkata,10,305,5,2897.5,1909.7,987.8,90,1,No,App
O00701,C022,2025-05-26,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,4,2115,20,6768.0,4861.43,1906.57,203,2,No,Online
O00702,C037,2025-07-30,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,7,2711,20,15181.6,13242.63,1938.97,164,5,No,App
O00703,C074,2025-05-12,P022,Football,Sports,Nike,South,Tamil Nadu,Chennai,1,3849,15,3271.65,2120.9,1150.75,36,4,No,Online
O00704,C073,2025-01-28,P018,Jacket,Clothing,Nike,North,Delhi,Delhi,8,3447,0,27576.0,20435.55,7140.45,34,1,No,App
O00705,C022,2025-11-16,P001,iPhone,Electronics,Apple,South,Karnataka,Bangalore,9,4995,10,40459.5,29309.47,11150.03,40,4,No,Online
O00706,C051,2025-07-07,P006,Sofa,Home,Ikea,West,Gujarat,Ahmedabad,9,2307,20,16610.4,12875.42,3734.98,69,5,No,Online
O00707,C028,2025-07-15,P014,Lipstick,Beauty,Maybelline,East,Odisha,Bhubaneswar,5,1743,5,8279.25,5419.08,2860.17,445,4,No,App
O00708,C021,2025-03-06,P010,Mattress,Home,Sleepwell,North,Delhi,Delhi,2,1329,5,2525.1,1745.06,780.04,270,4,No,App
O00709,C065,2025-11-29,P023,Basketball,Sports,Spalding,North,UP,Noida,1,2601,20,2080.8,1647.06,433.74,0,5,No,Online
O00710,C028,2025-10-25,P023,Basketball,Sports,Spalding,East,West Bengal,Kolkata,1,4137,20,3309.6,2875.01,434.59,479,3,No,Store
O00711,C069,2025-07-17,P017,Jeans,Clothing,Levis,West,Maharashtra,Mumbai,10,1116,20,8928.0,7020.95,1907.05,29,1,No,Online
O00712,C076,2025-10-17,P002,Galaxy,Electronics,Samsung,North,Delhi,Delhi,4,1089,0,4356.0,3046.6,1309.4,42,2,No,App
O00713,C001,2025-09-02,P018,Jacket,Clothing,Nike,South,Tamil Nadu,Chennai,2,1767,5,3357.3,2053.64,1303.66,71,2,No,Online
O00714,C011,2025-04-27,P012,Shampoo,Beauty,Loreal,East,Odisha,Bhubaneswar,5,3385,10,15232.5,10860.09,4372.41,298,4,No,App
O00715,C031,2025-02-11,P025,Treadmill,Sports,Decathlon,South,Tamil Nadu,Chennai,2,2149,0,4298.0,2719.55,1578.45,246,4,No,App
O00716,C070,2025-11-15,P014,Lipstick,Beauty,Maybelline,East,Odisha,Bhubaneswar,7,4440,10,27972.0,23164.63,4807.37,476,3,No,Online
O00717,C026,2025-06-18,P008,Mixer,Home,Philips,West,Gujarat,Ahmedabad,7,4863,0,34041.0,26873.38,7167.62,483,5,No,App
O00718,C032,2025-07-01,P016,Shirt,Clothing,Levis,North,UP,Noida,3,880,20,2112.0,1935.67,176.33,481,3,No,App
O00719,C074,2025-05-12,P006,Sofa,Home,Ikea,East,Odisha,Bhubaneswar,8,3427,20,21932.8,20337.42,1595.38,354,2,Yes,App
O00720,C041,2025-10-12,P006,Sofa,Home,Ikea,East,West Bengal,Kolkata,1,2711,10,2439.9,1836.69,603.21,273,4,No,App
O00721,C030,2025-10-08,P017,Jeans,Clothing,Levis,South,Karnataka,Bangalore,10,3375,5,32062.5,25325.49,6737.01,446,5,No,Store
O00722,C009,2025-07-09,P003,Laptop,Electronics,Dell,West,Gujarat,Ahmedabad,6,4523,0,27138.0,20361.4,6776.6,349,5,Yes,Store
O00723,C047,2025-04-04,P020,Tshirt,Clothing,Puma,West,Maharashtra,Mumbai,4,3938,15,13389.2,11086.84,2302.36,427,3,No,Store
O00724,C077,2025-02-08,P013,Perfume,Beauty,Dior,North,Delhi,Delhi,4,276,5,1048.8,695.68,353.12,475,2,No,Store
O00725,C077,2025-02-27,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,10,2787,20,22296.0,17995.17,4300.83,200,1,No,Store
O00726,C003,2025-05-05,P001,iPhone,Electronics,Apple,North,UP,Noida,2,2968,10,5342.4,3927.81,1414.59,267,4,No,Store
O00727,C076,2025-01-15,P021,Cricket Bat,Sports,SG,North,Delhi,Delhi,1,1530,0,1530.0,1212.13,317.87,337,4,No,App
O00728,C046,2025-09-06,P001,iPhone,Electronics,Apple,North,UP,Noida,7,4283,5,28481.95,20999.34,7482.61,245,4,No,Store
O00729,C020,2025-02-02,P025,Treadmill,Sports,Decathlon,East,Odisha,Bhubaneswar,8,1536,10,11059.2,7354.76,3704.44,327,1,No,App
O00730,C048,2025-04-26,P025,Treadmill,Sports,Decathlon,West,Maharashtra,Mumbai,7,260,0,1820.0,1367.2,452.8,316,1,No,App
O00731,C049,2025-04-21,P022,Football,Sports,Nike,South,Tamil Nadu,Chennai,2,3632,5,6900.8,5650.62,1250.18,320,3,No,Store
O00732,C076,2025-06-07,P017,Jeans,Clothing,Levis,North,Delhi,Delhi,3,4671,20,11210.4,8919.65,2290.75,19,5,No,App
O00733,C009,2025-01-13,P009,Microwave,Home,LG,West,Gujarat,Ahmedabad,2,2526,10,4546.8,3871.91,674.89,411,3,No,Online
O00734,C055,2025-04-19,P006,Sofa,Home,Ikea,East,West Bengal,Kolkata,2,3322,0,6644.0,4817.66,1826.34,206,3,No,Online
O00735,C075,2025-05-20,P024,Yoga Mat,Sports,Decathlon,East,West Bengal,Kolkata,9,1579,15,12079.35,10076.07,2003.28,189,2,No,Online
O00736,C049,2025-01-14,P020,Tshirt,Clothing,Puma,North,UP,Noida,5,4421,5,20999.75,17311.8,3687.95,256,1,No,Online
O00737,C002,2025-01-14,P005,Smartwatch,Electronics,Apple,North,Delhi,Delhi,3,4816,5,13725.6,11153.27,2572.33,493,1,No,Online
O00738,C002,2025-10-10,P016,Shirt,Clothing,Levis,West,Gujarat,Ahmedabad,8,3670,10,26424.0,18996.64,7427.36,73,3,No,Store
O00739,C063,2025-08-12,P004,Headphones,Electronics,Sony,South,Karnataka,Bangalore,5,4657,20,18628.0,13869.86,4758.14,224,1,No,Store
O00740,C019,2025-06-01,P023,Basketball,Sports,Spalding,East,Odisha,Bhubaneswar,4,980,15,3332.0,2447.73,884.27,236,3,No,Store
O00741,C044,2025-05-18,P010,Mattress,Home,Sleepwell,North,Delhi,Delhi,9,1275,15,9753.75,7608.83,2144.92,318,5,No,App
O00742,C044,2025-11-26,P015,Body Wash,Beauty,Dove,South,Karnataka,Bangalore,1,3853,15,3275.05,2313.15,961.9,53,4,No,Store
O00743,C043,2025-08-01,P009,Microwave,Home,LG,South,Tamil Nadu,Chennai,7,1381,20,7733.6,7536.12,197.48,307,5,No,Store
O00744,C044,2025-08-06,P009,Microwave,Home,LG,West,Gujarat,Ahmedabad,7,646,20,3617.6,2625.57,992.03,221,1,Yes,Online
O00745,C070,2025-01-30,P025,Treadmill,Sports,Decathlon,South,Tamil Nadu,Chennai,2,1038,5,1972.2,1380.99,591.21,358,2,No,Online
O00746,C021,2025-11-16,P009,Microwave,Home,LG,West,Maharashtra,Mumbai,9,4993,10,40443.3,32087.3,8356.0,350,4,Yes,Online
O00747,C032,2025-03-24,P003,Laptop,Electronics,Dell,West,Gujarat,Ahmedabad,6,4805,20,23064.0,16412.52,6651.48,224,4,No,App
O00748,C038,2025-01-26,P002,Galaxy,Electronics,Samsung,East,West Bengal,Kolkata,3,306,15,780.3,570.93,209.37,209,4,No,Store
O00749,C058,2025-12-10,P009,Microwave,Home,LG,East,West Bengal,Kolkata,5,3967,10,17851.5,13181.61,4669.89,252,5,No,Store
O00750,C029,2025-09-30,P019,Sneakers,Clothing,Adidas,North,Delhi,Delhi,10,3956,15,33626.0,28212.23,5413.77,67,4,No,Store
O00751,C049,2025-07-17,P004,Headphones,Electronics,Sony,South,Karnataka,Bangalore,3,3382,5,9638.7,6543.98,3094.72,281,3,No,App
O00752,C051,2025-09-28,P022,Football,Sports,Nike,North,Delhi,Delhi,7,3774,15,22455.3,15395.62,7059.68,7,2,No,Store
O00753,C071,2025-07-30,P007,Dining Table,Home,Ikea,South,Tamil Nadu,Chennai,1,3440,10,3096.0,2049.88,1046.12,286,4,No,App
O00754,C075,2025-11-21,P025,Treadmill,Sports,Decathlon,West,Gujarat,Ahmedabad,8,2253,0,18024.0,12669.32,5354.68,312,1,No,Store
O00755,C073,2025-08-22,P015,Body Wash,Beauty,Dove,North,Delhi,Delhi,10,3613,15,30710.5,28651.57,2058.93,259,1,No,App
O00756,C031,2025-06-05,P011,Face Cream,Beauty,Nivea,East,West Bengal,Kolkata,7,4419,5,29386.35,21219.09,8167.26,59,1,No,Store
O00757,C027,2025-06-14,P014,Lipstick,Beauty,Maybelline,South,Karnataka,Bangalore,2,1759,15,2990.3,2402.74,587.56,485,3,No,Store
O00758,C062,2025-12-03,P001,iPhone,Electronics,Apple,East,Odisha,Bhubaneswar,9,2101,10,17018.1,11915.8,5102.3,163,2,No,Online
O00759,C031,2025-10-20,P009,Microwave,Home,LG,West,Maharashtra,Mumbai,6,4680,20,22464.0,17737.95,4726.05,174,3,No,App
O00760,C042,2025-02-17,P015,Body Wash,Beauty,Dove,South,Karnataka,Bangalore,10,2535,5,24082.5,14876.98,9205.52,201,2,No,Online
O00761,C059,2025-12-23,P013,Perfume,Beauty,Dior,North,Delhi,Delhi,1,237,0,237.0,133.52,103.48,382,1,No,Online
O00762,C001,2025-06-09,P016,Shirt,Clothing,Levis,East,West Bengal,Kolkata,8,1951,0,15608.0,8835.11,6772.89,489,2,No,Store
O00763,C036,2025-03-02,P011,Face Cream,Beauty,Nivea,North,UP,Noida,2,4112,0,8224.0,5407.93,2816.07,272,1,Yes,App
O00764,C042,2025-09-28,P003,Laptop,Electronics,Dell,West,Maharashtra,Mumbai,2,1176,5,2234.4,1382.66,851.74,416,3,No,App
O00765,C017,2025-03-30,P024,Yoga Mat,Sports,Decathlon,North,UP,Noida,6,1288,0,7728.0,4725.67,3002.33,475,5,No,Store
O00766,C031,2025-02-01,P022,Football,Sports,Nike,South,Karnataka,Bangalore,10,3814,10,34326.0,21910.07,12415.93,159,1,No,Store
O00767,C031,2025-07-22,P021,Cricket Bat,Sports,SG,North,UP,Noida,5,4942,15,21003.5,15249.16,5754.34,111,4,No,App
O00768,C027,2025-02-06,P023,Basketball,Sports,Spalding,West,Maharashtra,Mumbai,3,2096,20,5030.4,4569.24,461.16,301,1,Yes,Online
O00769,C058,2025-03-04,P025,Treadmill,Sports,Decathlon,East,West Bengal,Kolkata,10,280,20,2240.0,2041.7,198.3,155,1,No,Store
